id,description,price,address,URL,lat,lng
187925,"kerrostalo, 47, 5 m2 | 2h + avok + kph + lasitettu p",990.0,"Helsinki, Kalasatama, Parrulaituri 16 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/kalasatama/kerrostalo/kaksio/187925,0,0
187924,"kerrostalo, 43 m2 | 1h + avok + kph + vh + lasitet",938.0,"Espoo, Leppavaara, Leppavaarankatu 12 as 29",http://www.vuokraovi.com//vuokra-asunto/espoo/leppavaara/kerrostalo/yksio/187924,0,0
187921,"kerrostalo, 86 m2 | 4H+K+S",1265.0,"Helsinki, Vuosaari, Kallvikintie 61",http://www.vuokraovi.com//vuokra-asunto/helsinki/vuosaari/kerrostalo/4h/187921,0,0
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,0,0
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,0,0
187629,"kerrostalo, 96, 5 m2 | 4h + k + s + ter",1950.0,"Helsinki, Lansi-Pasila, Palkkatilankatu 8 C 27",http://www.vuokraovi.com//vuokra-asunto/helsinki/lansi-pasila/kerrostalo/4h/187629,0,0
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,0,0
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,0,0
187905,"kerrostalo, 33, 5 m2 | 1h + avok + kph + alkovi",620.0,"Espoo, Suvela, Joupinmaenpolku 4 A",http://www.vuokraovi.com//vuokra-asunto/espoo/suvela/kerrostalo/yksio/187905,0,0
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,0,0
187886,"kerrostalo, 27 m2 | 1h, kk, kph",610.0,"Helsinki, Roihuvuori, Keijukaistenpolku 9 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/roihuvuori/kerrostalo/yksio/187886,0,0
187871,"kerrostalo, 54 m2 | 2h + k + kph + s + vh + lasite",850.0,"Helsinki, Pukinmaki, Myrttitie 3 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/pukinmaki/kerrostalo/kaksio/187871,0,0
