id,description,price,address,URL,lat,lng
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,0,0
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,0,0
187629,"kerrostalo, 96, 5 m2 | 4h + k + s + ter",1950.0,"Helsinki, Lansi-Pasila, Palkkatilankatu 8 C 27",http://www.vuokraovi.com//vuokra-asunto/helsinki/lansi-pasila/kerrostalo/4h/187629,0,0
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,0,0
187905,"kerrostalo, 33, 5 m2 | 1h + avok + kph + alkovi",620.0,"Espoo, Suvela, Joupinmaenpolku 4 A",http://www.vuokraovi.com//vuokra-asunto/espoo/suvela/kerrostalo/yksio/187905,0,0
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,0,0
187886,"kerrostalo, 27 m2 | 1h, kk, kph",610.0,"Helsinki, Roihuvuori, Keijukaistenpolku 9 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/roihuvuori/kerrostalo/yksio/187886,0,0
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,0,0
187873,"kerrostalo, 45, 5 m2 | 2h + kk + kph + lasitettu p",745.0,"Helsinki, Myllypuro, Tuulimyllyntie 1 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/myllypuro/kerrostalo/kaksio/187873,0,0
187870,"kerrostalo, 44, 5 m2 | 2h + avok + kph",1100.0,"Helsinki, Kaartinkaupunki, Kasarmikatu 38 D",http://www.vuokraovi.com//vuokra-asunto/helsinki/kaartinkaupunki/kerrostalo/kaksio/187870,0,0
187871,"kerrostalo, 54 m2 | 2h + k + kph + s + vh + lasite",850.0,"Helsinki, Pukinmaki, Myrttitie 3 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/pukinmaki/kerrostalo/kaksio/187871,0,0
187875,"kerrostalo, 35 m2 | 2h + k + kph",950.0,"Helsinki, Punavuori, Punavuorenkatu 5 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187875,0,0
187872,"kerrostalo, 12 m2 | 1h + avok + kph",545.0,"Helsinki, Kallio, Kolmas linja 1 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/kallio/kerrostalo/yksio/187872,0,0
187854,"kerrostalo, 76, 5 m2 | Unfurnished 3r, sauna, balcony",1600.0,"Helsinki, Kruununhaka, Snellmaninkatu 19-21 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kruununhaka/kerrostalo/kolmio/187854,0,0
187852,"luhtitalo, 15 m2 | 3 hlon soluasunto, mielellaan kaveruksille",371.0,"Helsinki, Mellunmaki, Naulakalliontie 21",http://www.vuokraovi.com//vuokra-asunto/helsinki/mellunmaki/luhtitalo/kolmio/187852,0,0
187834,"kerrostalo, 80, 5 m2 | 3h + k + kph + wc + vh + p",1350.0,"Helsinki, Katajanokka, Matruusinkatu 1 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/katajanokka/kerrostalo/kolmio/187834,0,0
187836,"kerrostalo, 29 m2 | 1h + avok + kph",720.0,"Helsinki, Alppiharju, Sturenkatu 5b B",http://www.vuokraovi.com//vuokra-asunto/helsinki/alppiharju/kerrostalo/yksio/187836,0,0
187838,"kerrostalo, 69 m2 | 3h + k + kph + lasitettu p",850.0,"Helsinki, Yliskyla, Yliskylantie 6 D",http://www.vuokraovi.com//vuokra-asunto/helsinki/yliskyla/kerrostalo/kolmio/187838,0,0
187840,"kerrostalo, 39 m2 | 2h + avok + kph + p",790.0,"Helsinki, Herttoniemi, Johan Sederholmin tie 2 E",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/187840,0,0
187835,"kerrostalo, 41 m2 | 2h + avok + kph + p",867.0,"Helsinki, Tilkankatu 16 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/kaksio/187835,0,0
187843,"kerrostalo, 44, 5 m2 | 2h + avok + kph + lasitettu p",790.0,"Helsinki, Oulunkyla, Kivalterintie 21 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/oulunkyla/kerrostalo/kaksio/187843,0,0
187833,"kerrostalo, 20, 5 m2 | 1h + kk + kph + wc + parvi",637.0,"Helsinki, Fleminginkatu 18 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187833,0,0
187842,"kerrostalo, 37, 5 m2 | 2h + avok + kph",920.0,"Helsinki, Punavuori, Merimiehenkatu 39 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187842,0,0
187839,"kerrostalo, 25 m2 | 1h + kk + kph",640.0,"Helsinki, Kallio, Harjukatu 4a A",http://www.vuokraovi.com//vuokra-asunto/helsinki/kallio/kerrostalo/yksio/187839,0,0
187795,"kerrostalo, 29, 2 m2 | 1h + kk + kph + parvi",780.0,"Helsinki, Sornainen, Vaasanpolku 3 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/sornainen/kerrostalo/yksio/187795,0,0
187791,"kerrostalo, 27 m2 | 1h + kk + kph",670.0,"Helsinki, Pohjois-Haaga, Ida Aalbergin tie 3b B",http://www.vuokraovi.com//vuokra-asunto/helsinki/pohjois-haaga/kerrostalo/yksio/187791,0,0
